Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2014-01-02,78.224,1.122082585,0.376,6.2842,8.771929825,2.3426,1.2639,1.0633,524.61,6.099,1926.83,20.12,5.4608,0.732171621,216.89,115.4,61.902,12242.0,,3.486,,154.06,1055.3,,1.9324,3.278,,13.1011,99.05,,6.1521,0.3845,105.4859,2.801,44.398,3.0315,3.64,,3.75,1.2639,10.64515,130.7051,6.4767,0.898,32.914,,1.6467,3.6725,0.605070491,1,21.478
2014-01-03,78.2089,1.113337787,0.376,6.2842,8.810572687,2.3975,1.2673,1.0614,529.55,6.1039,1938.89,20.186,5.4706,0.733460466,218.73,115.63,62.4075,12226.0,24773.0,3.504,,154.06,1050.4,,1.9324,3.2933,30.1133,13.0911,99.62,1.221747098,6.1306,0.3845,105.421,2.805,44.343,3.0517,3.64,,3.75,1.2673,10.58695,130.7035,6.514,0.9016,33.011,6.4444,,3.6725,0.607422705,1,21.329
2014-01-06,78.3068,1.11744329,0.376,,8.873114463,2.3741,1.2689,1.0659,528.8,6.1059,,20.206,5.4841,0.735186002,220.05,116.13,62.3265,12230.0,24798.0,3.502,104.69,154.47,1054.1,0.28285,1.9324,3.288,30.1341,13.0905,99.46,1.208313195,6.1682,0.3845,105.4799,2.805,44.628,,3.64,,3.75,1.2689,10.6931,130.6811,,0.9046,33.105,6.4465,1.6541,3.6725,0.610575162,1,
2014-01-07,78.2353,1.121076233,0.376,6.2842,8.818342152,2.3789,1.2695,1.0742,531.14,6.1042,1936.92,20.131,5.4688,0.733084085,220.61,116.12,62.379,12262.0,24787.0,3.501,104.46,154.47,1062.2,0.2827,1.9324,3.2865,30.1873,13.0337,99.7,1.205545509,6.1469,0.3845,105.6187,2.802,44.721,3.0688,3.64,,3.75,1.2695,10.6443,130.695,6.5112,0.9067,33.105,6.4342,,3.6725,0.609421659,1,21.291
2014-01-08,78.3822,1.119695443,0.376,6.2842,8.849557522,2.3634,1.2711,1.0804,531.65,6.1079,1930.45,20.216,5.4881,0.735618655,220.66,116.78,62.243,12229.0,24790.0,3.507,104.9,154.49,1067.9,0.2827,1.9324,3.2835,30.2133,13.0846,99.69,1.206854936,6.1873,0.3845,105.5287,2.803,44.779,3.0717,3.64,,3.75,1.2711,10.6795,130.741,6.5352,0.9111,33.056,6.4306,1.6532,3.6725,0.608902149,1,21.368
2014-01-09,78.4048,1.125872551,0.376,6.2842,8.904719501,2.3779,1.2722,1.0851,532.14,6.1109,1933.24,20.154,5.4811,0.734645901,220.59,117.1,62.181,12263.0,24812.0,,104.85,154.51,1066.0,0.2829,1.9324,3.2785,30.2395,13.1403,99.32,1.210360687,6.1765,0.3845,105.499,2.801,44.756,3.0695,3.64,33.1547,3.75,1.2722,10.7959,130.8059,6.5709,0.9094,33.009,6.4396,1.6587,3.6725,0.607791892,1,21.501
2014-01-10,78.3483,1.122964627,0.376,6.2842,8.888888889,2.396,1.2706,1.0917,533.97,6.1008,,20.163,5.4921,0.735997645,220.3,117.04,61.936,12197.0,,3.497,104.93,154.52,1064.8,,1.9324,3.268,30.2304,13.0065,99.32,1.211387038,6.1842,0.3845,105.5179,2.797,44.713,3.07,3.64,33.2062,3.75,1.2706,10.7641,130.7314,6.5405,0.9079,33.016,6.4353,1.6574,3.6725,0.608902149,1,21.53
2014-01-13,78.2032,1.106684374,0.376,6.2842,8.865248227,2.3819,1.2639,1.0869,531.17,6.095,1926.55,20.084,5.4651,0.732386114,218.68,116.86,61.52,12047.0,24791.0,3.488,,154.64,1062.8,0.2823,1.9324,3.2585,30.2232,12.9889,99.05,1.205690861,6.1242,0.3845,105.6187,2.797,44.656,3.045,3.64,33.1204,3.75,1.2639,10.72495,130.7029,6.4882,0.9029,33.02,6.4154,1.6539,3.6725,0.607976654,1,21.556
2014-01-14,78.1355,1.106806862,0.376,6.2842,8.912655971,2.3491,,1.0934,527.53,6.093,1924.79,20.048,5.4599,0.731689471,219.19,115.38,,,24803.0,3.489,103.3,154.76,1056.5,0.28245,1.9324,,30.1889,13.0956,98.44,1.193887297,6.0979,0.3845,,2.799,44.569,3.04,3.64,33.2386,3.75,1.2672,10.86795,,6.4742,0.9013,32.88,6.3951,,3.6725,0.608790941,1,21.526
2014-01-15,78.3011,1.121956692,0.376,6.2842,8.960573477,2.3617,1.2708,1.0933,527.76,6.1005,1932.59,20.167,5.4843,0.734969866,220.28,115.65,61.5885,12077.0,24818.0,3.483,104.13,154.99,1058.4,0.28265,1.9324,3.283,30.1829,13.1689,,1.193602292,6.1138,0.3845,105.5548,2.803,44.735,3.0495,3.64,33.3562,3.75,1.2708,10.8945,,6.4575,0.9072,32.829,6.4191,,3.6725,0.608939228,1,21.463
