Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
01-Apr-13,79.0166,,0.376,6.2842,,2.0138,1.2417,1.0167,472.03,6.2674,1832.2,,,,,,,9735,,,93.89,150.87,1112.5,0.285,1.9324,3.0975,,12.3438,86.85,,,0.3845,98.4617,2.589,40.918,,3.64,31.1093,3.75,1.2417,,126.8305,,,29.308,,1.596,3.6725,,1,18.982
02-Apr-13,79.0278,0.956297217,0.376,6.2842,8.230452675,2.0186,1.2364,1.0148,472.51,6.2586,1823.12,20.153,5.8059,0.778816199,235.49,123.45,54.3345,9737,,3.62,93.05,150.92,1115.5,0.2845,1.9324,3.083,31.1785,12.2728,86.85,1.193744777,5.8154,0.3845,98.3311,2.587,40.811,3.2552,3.64,31.1178,3.75,1.2364,9.2162,126.4596,6.4812,,29.344,,,3.6725,0.658154535,1,18.975
03-Apr-13,78.9345,0.956297217,0.376,6.2842,8.23723229,2.0179,1.2394,1.0134,472.55,6.2609,,20.116,5.8103,0.779544746,234.77,123.69,54.3885,9743,12260,3.618,93.53,150.72,1112.8,0.28495,1.9324,3.0895,31.1248,12.3266,86.86,1.18807176,5.8049,0.3845,98.3549,2.585,40.835,3.2693,3.64,31.3918,3.75,1.2394,9.2411,126.4098,6.503,0.9487,29.417,6.3787,1.5959,3.6725,0.661857171,1,18.985
04-Apr-13,78.9419,0.955840184,0.376,6.2842,8.26446281,2.0239,1.238,1.0139,472.38,,1819.93,20.139,5.8148,0.78015291,236.47,123.58,54.646,9749,12260,3.631,93.8,150.89,1120.6,0.28465,1.9324,3.073,31.1208,12.3197,87,1.18835413,5.8114,0.3845,98.3566,,40.92,3.275,3.64,31.7203,3.75,1.238,9.23855,126.2961,6.543,0.9496,29.38,6.4054,1.6007,3.6725,0.664275276,1,
05-Apr-13,78.6696,0.959785008,0.376,6.2842,8.183306056,2.0201,1.2402,1.0191,470.83,,1829.01,19.902,5.7592,0.772558714,232.71,120.94,54.8803,9753,,3.627,96.85,150.9,1123.8,0.28465,1.9324,3.0645,31.1534,,87.58,1.187366421,5.7536,0.3845,98.3524,2.583,41.065,3.2358,3.64,31.6207,3.75,1.2402,9.15405,125.9784,6.5161,0.9406,29.301,6.4032,,3.6725,0.656943897,1,19.083
08-Apr-13,78.6434,0.964227172,0.376,6.2842,8.136696501,2.0035,1.2413,1.0198,469.28,6.265,1826.88,19.755,5.7239,0.767872226,228.47,118.96,54.7215,9756,12260,3.618,98.6,150.9,1127.1,0.28465,1.9324,3.0575,31.1161,12.1588,87.3,1.189343482,5.7237,0.3845,98.4135,2.578,41.172,3.1893,3.64,31.6144,3.75,1.2413,9.04215,125.7089,6.4462,0.9335,,6.42,1.594,3.6725,0.653423941,1,19.023
09-Apr-13,78.5502,0.958680855,0.376,6.2842,8.097165992,1.9902,1.2406,1.0162,467.38,6.2639,1817.66,19.755,5.7176,0.766871166,227.86,119.04,54.4613,9743,12260,3.629,99.35,150.9,1138.3,0.28465,1.9324,3.0533,,12.1304,87.3,1.181614085,5.7408,0.3845,98.4277,2.576,,3.1696,3.64,31.2086,3.75,1.2406,8.9577,125.4574,6.4184,0.9356,29.041,6.398,1.5948,3.6725,0.653851183,1,18.959
10-Apr-13,78.5166,0.951927653,0.376,6.2842,8.090614887,1.9861,1.2375,1.015,466.5,6.2548,1813.11,19.764,5.6979,0.764175455,226.38,118.58,54.534,9692,12260,3.633,99.18,150.93,1138.9,0.28445,1.9324,3.0335,,12.114,87.38,1.173158142,5.7359,0.3845,98.366,2.576,41.261,3.1405,3.64,31.0036,3.75,1.2375,8.9333,125.4912,6.385,0.9309,28.962,6.4213,,3.6725,0.65333856,1,19.008
11-Apr-13,78.4719,0.950751093,0.376,6.2842,8.07102502,1.981,1.238,1.0107,468.54,6.2578,1821.2,19.764,5.6836,0.762253221,226.82,118.52,,9688,12260,3.623,99.58,150.74,1138.3,0.2846,1.9324,3.0373,,12.0691,87.1,1.164958062,5.6994,0.3845,98.2593,2.58,41.105,3.1382,3.64,30.8814,3.75,1.238,8.91115,125.47,6.3834,0.9285,29.015,6.416,1.5884,3.6725,0.649730362,1,19.012
12-Apr-13,78.5465,0.947597839,0.376,6.2842,8.077544426,1.981,1.2373,1.0134,468.74,6.2506,1823.84,19.818,5.7119,0.766166105,226.89,118.86,54.4425,9710,,3.628,99.48,150.93,1129,0.2846,1.9324,3.036,30.9164,12.0824,87.21,1.158211721,5.7325,0.3845,98.2856,2.585,40.986,3.1537,3.64,30.9308,3.75,1.2373,8.9403,125.3474,6.3608,0.9309,29.04,6.4141,1.5938,3.6725,0.65044881,1,
15-Apr-13,78.4719,0.957395883,0.376,6.2842,8.143322476,1.9761,1.2372,1.0206,469.24,6.2454,1827.79,19.774,5.6999,0.764467548,225.97,118.41,54.626,9710,,3.627,98.64,150.9,1131.1,0.2844,1.9324,3.041,30.9143,12.1729,87.17,1.165772907,5.7339,0.3845,98.3116,2.589,41.222,3.1502,3.64,31.3051,3.75,1.2372,9.05415,,6.3842,0.929,29.04,6.4266,1.6002,3.6725,0.651932981,1,
16-Apr-13,78.4121,0.965064659,0.376,6.2842,8.176614881,1.9761,1.2377,1.023,472.12,6.2408,1834.86,19.696,5.6788,0.761672633,226.52,117.65,54.329,9723,,,97.05,151.03,1124.7,0.2844,1.9324,3.04,30.9381,12.1668,87.37,1.185255423,5.7293,0.3845,98.3967,2.589,41.233,3.1559,3.64,31.4512,3.75,1.2377,9.1462,125.3507,6.4024,0.9279,29.04,6.4176,1.5984,3.6725,0.65333856,1,18.94
17-Apr-13,78.5465,0.965623793,0.376,6.2842,8.183306056,1.9903,1.2337,1.0262,472.07,6.2342,1833.98,19.694,5.6792,0.761672633,222.84,117.41,53.9423,9710,,3.624,98.3,150.99,1119.6,0.2841,1.9324,3.031,30.9123,12.237,86.9,1.175088132,5.7544,0.3845,98.4126,2.59,41.377,3.1159,3.64,31.232,3.75,1.2337,9.15655,125.3697,6.4027,0.9238,28.928,6.4308,1.5991,3.6725,0.655565753,1,18.957
18-Apr-13,78.6136,0.970402717,0.376,6.2842,8.196721311,1.9939,1.2357,1.0255,473.8,6.2416,1846.46,19.835,5.7151,0.766577233,227.8,118.04,54.0298,9723,,3.623,97.83,151.01,1115.3,0.28465,1.9324,3.0335,30.9506,12.2479,86.49,1.183712121,5.816,0.3845,98.4,2.591,41.272,3.1529,3.64,31.7151,3.75,1.2357,9.1727,125.478,6.5055,0.9311,28.787,6.4192,1.5975,3.6725,0.655479811,1,19.021
19-Apr-13,78.5203,0.96749226,0.376,6.2842,8.203445447,2.0152,1.2356,1.0264,475.93,6.2395,1847.02,19.715,5.685,0.762485703,228.23,116.71,,9709,,3.629,98.27,151.09,1122,0.28465,1.9324,3.037,30.9354,12.2254,86.46,1.18835413,5.7922,0.3845,98.3816,2.592,41.286,3.1409,3.64,31.4605,3.75,1.2356,9.16665,125.6184,6.5195,0.9301,28.699,6.4294,1.6033,3.6725,0.651465798,1,19.006
22-Apr-13,78.6434,0.97191175,0.376,6.2842,8.26446281,2.0089,1.2377,1.0263,476.8,6.2415,1835.57,19.887,5.7183,0.767047634,229.07,117.08,54.1665,9713,12260,3.629,99.8,151.16,1118.5,0.28485,1.9324,3.0405,31.0034,12.3227,86.35,1.188777936,5.8365,0.3845,98.411,2.595,41.118,3.1448,3.64,31.5664,3.75,1.2377,9.2748,125.888,6.5258,0.9343,28.66,6.4076,1.6001,3.6725,0.656254102,1,
23-Apr-13,78.6957,0.976944119,0.376,6.2842,8.250825083,2.0154,1.2407,1.0259,477.74,6.236,1841.14,19.945,5.7383,0.769822941,231.56,117.41,54.2995,9728,12260,3.625,98.8,151.09,1121.7,0.28485,1.9324,3.0563,31.0051,12.2492,86.63,1.18666192,5.9103,0.3845,98.4256,2.604,41.155,3.1811,3.64,31.6414,3.75,1.2407,9.2421,126.2699,6.5607,0.9408,28.791,6.4099,1.6051,3.6725,0.656211037,1,18.942
