Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2016-01-04,107.396,1.384466288,0.376,6.2842,11.23595506,3.9048,1.4233,1.3969,710.16,6.5126,3149.47,24.794,6.8471,0.91759956,288.82,129.61,66.4623,13898.0,30141.0,3.913,119.51,340.01,1172.0,0.3036,1.9324,4.3235,35.9507,17.3529,105.82,,8.8525,0.3845,104.8596,,47.118,3.9281,3.64,72.9299,3.75,1.4233,15.5422,144.2333,8.4089,0.9986,36.162,,2.03214,3.6725,0.67704807,1,
2016-01-05,107.8256,1.386962552,0.376,6.2842,11.28668172,4.0387,1.4247,1.3993,716.94,6.5196,3213.24,25.145,6.9426,0.93057882,292.71,131.16,66.5418,13931.0,30149.0,3.928,119.52,343.14,1184.3,0.30375,1.9324,4.3425,,17.3456,106.46,1.481481481,8.9224,0.3845,104.9071,3.415,47.125,4.0073,3.64,,3.75,1.4247,,144.1833,8.5117,1.01,36.126,6.4212,2.03531,3.6725,0.681709728,1,30.189
2016-01-06,107.8208,1.40390285,0.376,6.2842,11.37656428,4.0114,1.4314,1.4084,715.08,6.5523,3203.86,25.196,6.945,0.93092534,293.38,131.66,66.7165,13863.0,30159.0,3.941,118.5,345.01,1187.7,0.30395,1.9324,4.3695,35.9784,17.4411,106.62,1.494098312,8.9578,0.3845,104.9129,3.415,47.045,,3.64,,3.75,1.4314,15.81435,144.2318,,1.0087,36.217,6.4242,2.05397,3.6725,0.681988679,1,
2016-01-07,107.4197,1.420252805,0.376,6.2842,11.4416476,4.0303,1.436,1.4061,,6.5937,3250.69,24.873,6.8638,0.920132499,291.05,130.54,66.9115,13946.0,30158.0,3.937,118.0,345.01,1193.9,0.3037,1.9324,4.414,36.0683,17.6568,106.93,1.505117399,8.923,0.3845,104.9167,,46.95,4.0085,3.64,,3.75,1.436,16.09965,144.0106,8.5854,1.0003,36.3,6.4279,2.05831,3.6725,0.686530276,1,
2016-01-08,107.547,1.416229996,0.376,6.2842,11.40250855,4.0475,1.4337,1.4151,721.31,6.5888,3287.28,24.873,6.8684,0.920725532,289.93,130.22,66.669,13874.0,,3.922,118.3,351.88,1199.7,0.3037,1.9324,4.3705,36.1337,17.9283,106.97,1.508295626,8.9135,0.3845,104.9327,3.425,47.07,3.9963,3.64,,3.75,1.4337,15.98135,143.9415,8.4973,0.9992,36.235,6.4077,2.04614,3.6725,0.684837693,1,30.475
2016-01-11,107.3016,1.433486239,0.376,6.2842,11.61440186,4.025,1.4379,1.4205,723.31,6.5848,3268.37,24.815,6.8519,0.918442322,290.44,129.58,66.7885,13935.0,30165.0,3.929,,356.88,1196.2,0.3034,1.9324,4.3985,36.1705,17.9304,106.62,1.531393568,8.8878,0.3845,104.9433,3.424,47.019,4.0085,3.64,75.9507,3.75,1.4379,16.58575,143.8175,8.5146,0.9962,36.3,6.4313,2.04106,3.6725,0.686436024,1,30.599
2016-01-12,107.5282,1.432664756,0.376,6.2842,11.64144354,4.0153,1.4389,1.4291,729.78,6.5766,3268.37,24.937,6.8856,0.92284976,292.87,130.33,66.8905,13835.0,30172.0,3.942,117.79,365.07,1208.6,0.3035,1.9324,4.404,36.1222,17.9119,106.76,1.524622656,8.8952,0.3845,104.9474,3.423,47.271,4.017,3.64,76.6041,3.75,1.4389,16.63245,143.7993,8.5207,1.0,36.311,6.4086,2.0407,3.6725,0.692904656,1,30.678
2016-01-13,107.5659,1.421868335,0.376,6.2842,11.60092807,4.0299,1.4349,1.4294,730.28,6.5769,3246.51,24.983,6.8985,0.924556213,291.6,130.75,66.8394,13861.0,30180.0,3.943,118.23,364.89,1208.5,0.30375,1.9324,4.3945,36.1306,17.85,107.03,1.525087693,8.8376,0.3845,104.9482,3.42,47.325,4.0068,3.64,76.4275,3.75,1.4349,16.4737,143.745,8.5406,1.0075,36.267,6.3955,2.04608,3.6725,0.694830461,1,30.693
2016-01-14,107.3441,1.443001443,0.376,6.2842,11.61440186,3.9863,1.4388,1.4373,726.57,6.5883,3235.45,24.804,6.8506,0.918020747,289.9,129.63,67.095,13877.0,30179.0,3.944,117.38,365.23,1206.4,0.30355,1.9324,4.393,36.1179,17.9121,106.9,1.544878727,8.8195,0.3845,104.9524,3.422,47.457,3.999,3.64,76.523,3.75,1.4388,16.57,143.8047,8.5215,1.0019,36.31,6.4186,,3.6725,0.695216908,1,30.679
2016-01-15,107.2544,1.439263097,0.376,6.2842,11.64144354,4.0223,1.4394,1.4528,725.98,6.587,3240.71,24.756,6.8381,0.916254352,288.96,129.67,67.4325,13886.0,,3.943,118.14,360.9,1212.7,0.30355,1.9324,4.3775,36.1176,18.2108,107.53,1.544163064,8.8038,0.3845,104.9319,3.428,47.679,4.0411,3.64,76.565,3.75,1.4394,16.66005,,8.5424,1.0042,36.312,6.4241,,3.6725,0.696767001,1,30.77
