Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2015-07-01,99.3353,1.296512382,0.376,6.2842,10.034045063421052,3.1026,1.3453,1.28942,639.04,6.1149,2598.68,24.557,6.7214,0.900900901,282.21,132.39,63.6223,13331.0,29360.0,3.777,122.65,186.2,1118.3,0.3022,1.9324,3.739,35.1961,15.7829,101.92,1.472970982,7.877,0.3845,101.77881904761905,3.177,45.137,3.7625,3.64,55.4756,3.75,1.3453,12.2105,133.689605,8.3027,0.9421,34.338049999999996,6.3443,1.9406,3.6725,0.638610384,1,27.142
2015-07-02,99.2471,1.307360439,0.376,6.2842,9.930486594,3.1191,1.3517,1.28942,639.04,6.1171,2743.001904761905,24.633,6.7417,0.903668896,283.69,132.74,63.5705,13337.0,29400.0,3.78,123.37,186.2,1118.5,0.30255,1.9324,3.7735,35.1985,15.963642857142856,101.72,1.490979574,7.9478,0.3845,101.7952,3.1803529411764706,45.074,3.7859,3.64,55.6555,3.75,1.3517,12.3091,133.7,8.413,0.9498,33.794,6.3558,1.9522,3.6725,0.641231164,1,27.70315
2015-07-06,99.547,1.334757074,0.376,6.2842,9.99000999,3.1271,1.3514,1.2626,636.39,6.1172,2642.97,24.647333333333336,6.7778,0.908430233,285.26,133.23,63.5785,13353.0,29440.0,3.776,122.55,186.8904761904762,1120.1,0.30245,1.9324,3.807,35.2893,15.753,101.51,1.497005988,8.0937,0.3845,101.7736,3.176,45.076,3.796,3.64,56.4112,3.75,1.3514,12.39635,133.6,8.4731,0.9455,33.833,6.3108,1.95601,3.6725,0.642756138,1,27.236
2015-07-07,99.8248,1.335291761,0.376,6.2842,10.04016064,3.1431,1.3524,1.274,641.5,6.1166,2665.41,24.793,6.8259,0.914829384,287.95,133.87,63.3749,13313.0,29439.0,3.78,122.7,186.2,1126.3,0.30255,1.9324,3.806,35.3249,15.8281,101.56,1.497678598,8.2179,0.3845,101.7731,3.179,45.124,3.8313,3.64,57.2192,3.75,1.3524,12.47355,133.6,8.4929,0.9484,33.91,6.3357,1.96814,3.6725,0.646872372,1,27.43
2015-07-08,99.4147,1.349709812,0.376,6.2842,10.05025126,3.1809,1.3565,1.2722,648.33,6.1175,2690.15,24.592,6.769,0.907111756,287.56,133.78,63.569,13346.0,29508.647058823528,3.797,122.05,186.35,1129.6,0.30255,1.9324,3.807,35.4222,15.8174,101.48,1.506250941,8.2275,0.3845,101.7733,3.185,45.141,3.8225,3.64,57.2174,3.75,1.3565,12.5074,133.6,8.5104,0.9455,34.02,6.3445,1.97482,3.6725,0.650956907,1,27.54
2015-07-09,99.4764,1.337077149,0.376,6.2842,10.03009027,3.2282,1.3506,1.2729,652.4,6.1151,2690.79,24.528,6.7507,0.9046499,286.83,133.83,63.5065,13347.0,29438.0,3.786,120.78,186.35,1135.7,0.3023,1.9324,3.8045,35.5052,15.7856,101.64,1.485663349,8.1586,0.3845,101.7659,3.179,45.232,3.829,3.64,56.9803,3.75,1.3506,12.45555,133.6,8.4773,0.9502,33.957,6.3509,1.97236,3.6725,0.650068257,1,27.4
2015-07-10,98.8987,1.335826877,0.376,6.2842,9.98003992,3.2163,1.3487,1.2715,646.94,6.1153,2670.79,24.238,6.6721,0.894054537,281.07,132.27,63.3793,13304.0,29508.647058823528,3.777,121.63,186.55,1136.2,0.30271,1.9324,3.7885,35.5277,15.7329,101.58,1.4803849,7.9575,0.3845,101.7275,3.176,45.17,3.7709,3.64,56.6685,3.75,1.3487,12.4089,133.6,8.4523,0.936,33.93,6.3325,1.97173,3.6725,0.644205373,1,27.337
2015-07-13,99.4676,1.342462075,0.376,6.2842,10.04016064,3.1897,1.3518,1.2762,646.15,6.1133,2667.37,24.522,6.7539,0.905059281,280.43,133.3,63.4655,13309.0,29470.0,3.776,122.5,186.8,1130.0,0.3022,1.9324,3.8005,35.4426,15.7404,101.43,1.488095238,8.0582,0.3845,101.7494,3.176,45.154,3.7543,3.64,56.6079,3.75,1.3518,12.4917,133.6,8.41,0.947,33.98,6.3434,1.95078,3.6725,0.642714827,1,27.289
2015-07-14,99.3662,1.346619984,0.376,6.2842,9.970089731,3.1594,1.3609,1.2748,647.68,6.1165,2693.54,24.55,6.765,0.906536125,282.46,133.95,63.4978,13320.0,29500.0,3.775,123.69,186.8,1131.5,0.3028,1.9324,3.8065,35.3907,15.6728,101.54,1.496781919,8.152,0.3845,101.7597,3.175,45.151,3.7645,3.64,56.9774,3.75,1.3609,12.3784,133.8,8.513,0.946,34.042,6.3552,1.96095,3.6725,0.642178269,1,27.336
2015-07-15,99.7939,1.340123291,0.376,6.2842,10.0,3.123,1.361,1.2937,643.6,6.1152,2688.2,24.59,6.7789,0.908347716,281.88,133.95,63.3847,13329.0,29499.0,3.765,123.45,187.05,1139.4,0.30265,1.9324,3.8048,35.3554,15.747,101.58,1.488538255,8.1211,0.3845,101.7461,3.18,45.205,3.747,3.64,56.6642,3.75,1.361,12.34905,133.8,8.5264,0.9472,34.053,6.3594,1.96054,3.6725,0.639631572,1,27.449
