Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
02-Jul-12,78.9539,0.977803853,0.376,4.2893,,2.0213,1.2686,,,6.3146,1784.5,20.272,5.9035,0.794091956,225.91,125.19,,9401,12260,3.92,79.76,149.42,1151.9,0.27975,1.9324,3.17,30.9747,13.397,89,1.248907206,5.9759,0.3845,,2.652,42.276,3.3456,3.64,32.5287,3.75,1.2686,8.1739,133.749,6.9356,0.9516,31.629,6.4214,1.5865,3.6725,0.638162093,1,21.82
03-Jul-12,79.0593,0.973709834,0.376,4.2893,7.627765065,1.9893,1.264,1.0123,501.84,6.3178,1784.6,20.321,5.9119,0.795228628,226.08,125.61,54.81,9428,12260,3.926,79.52,149.29,1143.7,0.27975,1.9324,3.1565,30.8999,13.3174,88.89,1.245174947,5.9797,0.3845,94.7604,,41.993,3.3427,3.64,32.4789,3.75,1.264,8.13635,,6.9323,0.9548,31.537,6.4177,1.5862,3.6725,0.637917836,1,
05-Jul-12,,0.973994351,0.376,4.2893,7.656967841,2.0201,1.2665,1.0131,496.18,6.3193,1771.53,,5.9848,0.804764204,229.38,127.09,55.03,9383,,3.913,79.93,149.53,1135.3,0.2802,1.9324,3.1645,30.8628,,87,1.24409057,6.0164,0.3845,94.496,2.649,41.723,3.3743,3.64,32.4727,3.75,1.2665,8.107,133.6286,6.9165,0.9605,31.551,6.405,1.5967,3.6725,0.641436818,1,21.983
06-Jul-12,79.9235,0.974658869,0.376,4.2893,7.73993808,2.0292,1.2694,1.0199,495.97,6.3249,1774.37,,6.0122,0.80795023,231.33,127.91,55.42,9403,,3.93,79.97,149.57,1136.5,0.2802,1.9324,3.1735,30.9145,13.4925,88.04,1.24501992,6.075,0.3845,94.1947,2.65,41.689,3.4057,3.64,32.624,3.75,1.2694,8.2237,133.6876,6.9721,0.9702,31.631,6.4202,1.602,,0.643417836,1,22.063
09-Jul-12,80.3819,0.981354269,0.376,4.2893,7.751937984,2.0359,1.2727,1.0212,499.26,6.3293,1785.25,20.769,6.0512,0.813471081,235.7,128.28,56.02,9438,12260,3.964,79.65,149.57,1138.4,0.28115,1.9324,3.1885,30.945,13.4533,88.65,1.253604112,6.0982,0.3845,93.8192,2.639,41.802,3.4538,3.64,32.9907,3.75,1.2727,8.28885,133.3591,7.0214,0.9762,31.76,6.4191,1.6161,3.6725,0.645577792,1,21.976
10-Jul-12,80.5781,0.982704403,0.376,4.2893,7.704160247,2.0312,1.2716,1.0203,496.89,6.3195,1790.25,20.698,6.0545,0.814000814,233.24,128.02,55.81,9443,12260,3.956,79.51,149.7,1142.4,0.28115,1.9324,3.188,31.0214,13.2924,89.45,1.255650427,6.094,0.3845,94.3844,2.633,41.951,3.4145,3.64,32.9754,3.75,1.2716,8.21295,133.4704,7.006,0.9752,31.722,6.3935,1.6233,3.6725,0.643997939,1,21.944
11-Jul-12,80.6043,0.979048365,0.376,4.2893,7.710100231,2.0332,1.2677,1.0195,493.34,6.3209,1785.06,20.712,6.0655,0.815660685,234.07,128.24,55.37,9460,12260,3.963,79.35,149.86,1143.1,0.28115,1.9324,3.1865,31.0756,13.3241,88.75,1.259604484,6.0967,0.3845,94.251,2.631,41.875,3.4007,3.64,32.8282,3.75,1.2677,8.20855,133.6636,6.9683,0.9771,31.724,6.3951,1.6234,3.6725,0.642590927,1,21.814
12-Jul-12,80.8754,0.983284169,0.376,4.2893,7.788161994,2.031,1.2669,1.0214,492.54,6.3215,1787.72,20.889,6.1069,0.821152899,236.71,128.97,55.7,9462,,3.978,79.62,149.91,1144.1,0.2813,1.9324,3.185,31.077,13.4795,88.55,1.25849484,6.1348,0.3845,94.4024,2.632,41.883,3.4383,3.64,32.7177,3.75,1.2669,8.3506,133.7621,7.0227,0.9852,31.777,6.4244,1.6246,3.6725,0.647165415,1,21.737
13-Jul-12,80.8153,0.983961429,0.376,4.2893,7.794232268,2.0471,1.2696,1.0151,493.87,6.3247,1790.12,20.839,6.1046,0.820681165,237.6,128.99,55.66,9480,,3.968,79.38,149.89,1145.8,0.2813,1.9324,3.1865,31.1095,13.3449,89.15,1.265022138,6.1067,0.3845,94.389,2.624,41.95,3.4463,3.64,32.659,3.75,1.2696,8.33145,133.8114,7.0304,0.9839,31.773,6.4202,1.635,3.6725,0.647374895,1,21.683
16-Jul-12,80.7927,0.97713504,0.376,4.2893,,2.0338,1.265,1.0157,490.38,6.3208,1780.21,20.848,6.1096,0.821220333,236.6,129.04,54.92,9478,12260,3.984,,149.86,1147,0.2812,1.9324,3.176,31.1382,13.2832,88.22,1.253918495,6.1201,0.3845,94.6752,2.622,42.071,3.4353,3.64,32.6208,3.75,1.265,8.2712,133.8218,7.0466,0.9852,31.624,6.4104,1.6349,3.6725,0.643873543,1,21.682
